Invoice;StockCode;Description;Quantity;InvoiceDate;Price;Customer ID;Country;Revenue
492540;21155;RED SPOTTY PEG BAG;3;2009-12-17 13:36:00;2.1;15005.0;United Kingdom;6.300000000000001
497911;84813;SET OF 4 DIAMOND NAPKIN RINGS;2;2010-02-14 14:10:00;12.75;17285.0;United Kingdom;25.5
536112;22667;RECIPE BOX RETROSPOT ;6;2010-11-30 11:37:00;2.95;12782.0;Portugal;17.700000000000003
511092;85068;CREAM SWEETHEART SHELF + HOOKS;2;2010-06-06 15:18:00;7.95;12836.0;United Kingdom;15.9
537765;21232;STRAWBERRY CERAMIC TRINKET BOX;1;2010-12-08 12:08:00;1.25;14606.0;United Kingdom;1.25
530998;22843;BISCUIT TIN VINTAGE GREEN;1;2010-11-05 11:17:00;6.75;15034.0;United Kingdom;6.75
535423;22810;SET OF 6 T-LIGHTS SNOWMEN;1;2010-11-26 11:53:00;2.95;17283.0;United Kingdom;2.95
528636;22335;HEART DECORATION PAINTED ZINC ;8;2010-10-24 11:35:00;0.65;16693.0;United Kingdom;5.2
530300;20676;RED RETROSPOT BOWL;16;2010-11-02 12:54:00;1.25;15738.0;United Kingdom;20.0
510989;84684;BEACH HUT PHOTO FRAME;134;2010-06-04 12:54:00;0.85;13694.0;United Kingdom;113.89999999999999
528070;22570;FELTCRAFT CUSHION RABBIT;150;2010-10-20 12:24:00;3.39;14543.0;United Kingdom;508.5
535822;22381;TOY TIDY PINK POLKADOT;1;2010-11-28 16:04:00;2.1;17987.0;United Kingdom;2.1
496313;21092;SET/6 STRAWBERRY PAPER PLATES;3;2010-01-31 12:15:00;0.85;15013.0;United Kingdom;2.55
523195;37448;CERAMIC CAKE DESIGN SPOTTED MUG;48;2010-09-21 08:25:00;1.25;13802.0;United Kingdom;60.0
528135;21121;SET/10 RED POLKADOT PARTY CANDLES;24;2010-10-20 15:15:00;1.25;12530.0;Germany;30.0
526894;21700;BIG DOUGHNUT FRIDGE MAGNETS;24;2010-10-13 14:52:00;0.85;12471.0;Germany;20.4
511969;22419;LIPSTICK PEN RED;12;2010-06-11 13:55:00;0.42;13304.0;United Kingdom;5.04
527372;22573;STAR WOODEN CHRISTMAS DECORATION;3;2010-10-17 12:06:00;0.85;15688.0;United Kingdom;2.55
532336;47559B;TEA TIME OVEN GLOVE;10;2010-11-11 15:47:00;1.25;16471.0;United Kingdom;12.5
525012;22812;PACK 3 BOXES CHRISTMAS PANNETONE;12;2010-10-03 11:01:00;1.95;16848.0;United Kingdom;23.4
533074;21488;RED WHITE SCARF  HOT WATER BOTTLE;12;2010-11-16 07:52:00;3.45;14298.0;United Kingdom;41.400000000000006
497636;20675;BLUE SPOTTY BOWL;72;2010-02-11 13:44:00;1.06;17685.0;United Kingdom;76.32000000000001
515406;47597;NEW ENGLAND TEATOWELS;1;2010-07-12 11:59:00;2.55;14159.0;United Kingdom;2.55
501103;85090;CANDY SPOT APRON;3;2010-03-12 13:07:00;4.65;14824.0;United Kingdom;13.950000000000001
526028;21557;SET OF 6 FUNKY BEAKERS;2;2010-10-08 11:45:00;2.95;16549.0;United Kingdom;5.9
494479;22329;ROUND CONTAINER SET OF 5 RETROSPOT;4;2010-01-14 15:47:00;1.65;17032.0;United Kingdom;6.6
536408;84375;SET OF 20 KIDS COOKIE CUTTERS;12;2010-12-01 11:41:00;2.1;14307.0;United Kingdom;25.200000000000003
522914;16161P;WRAP ENGLISH ROSE ;25;2010-09-17 13:53:00;0.42;17139.0;United Kingdom;10.5
530540;22278;OVERNIGHT BAG VINTAGE ROSE PAISLEY;3;2010-11-03 13:05:00;4.95;12793.0;Portugal;14.850000000000001
530311;22580;ADVENT CALENDAR GINGHAM SACK;1;2010-11-02 13:27:00;5.95;16374.0;United Kingdom;5.95
523351;82482;WOODEN PICTURE FRAME WHITE FINISH;8;2010-09-21 16:37:00;2.1;17850.0;United Kingdom;16.8
499267;21457;2 PICTURE BOOK EGGS EASTER DUCKS;12;2010-02-25 16:01:00;1.25;13935.0;United Kingdom;15.0
519601;82581;TOILET METAL SIGN;25;2010-08-18 15:58:00;0.55;17873.0;United Kingdom;13.750000000000002
529766;22570;FELTCRAFT CUSHION RABBIT;4;2010-10-29 15:04:00;3.75;14490.0;United Kingdom;15.0
503265;21232;STRAWBERRY CERAMIC TRINKET BOX;10;2010-03-31 11:27:00;1.25;12835.0;United Kingdom;12.5
529935;22624;IVORY KITCHEN SCALES;1;2010-10-31 14:40:00;8.5;17449.0;United Kingdom;8.5
530393;22114;HOT WATER BOTTLE TEA AND SYMPATHY;8;2010-11-02 17:24:00;3.95;18178.0;United Kingdom;31.6
508742;21621;VINTAGE UNION JACK BUNTING;3;2010-05-18 11:31:00;8.5;14548.0;United Kingdom;25.5
527093;22652;TRAVEL SEWING KIT;10;2010-10-14 16:14:00;1.65;17823.0;United Kingdom;16.5
525733;84969;BOX OF 6 ASSORTED COLOUR TEASPOONS;1;2010-10-06 16:17:00;4.25;17006.0;United Kingdom;4.25
504340;22048;BIRTHDAY BANQUET GIFT WRAP;25;2010-04-12 16:50:00;0.42;13564.0;United Kingdom;10.5
495314;22107;PIZZA PLATE IN BOX;2;2010-01-22 14:40:00;3.75;17888.0;United Kingdom;7.5
535400;72131;COLUMBIAN CANDLE RECTANGLE;1;2010-11-26 11:08:00;1.95;15550.0;United Kingdom;1.95
526429;22423;REGENCY CAKESTAND 3 TIER;5;2010-10-11 15:11:00;12.75;17920.0;United Kingdom;63.75
527891;22150;3 STRIPEY MICE FELTCRAFT;1;2010-10-19 12:16:00;1.95;14524.0;United Kingdom;1.95
535565;21161;KEEP OUT BOYS DOOR HANGER ;12;2010-11-26 15:33:00;1.45;18230.0;United Kingdom;17.4
500233;21071;VINTAGE BILLBOARD DRINK ME MUG;1;2010-03-05 11:31:00;1.25;13544.0;United Kingdom;1.25
507613;22355;CHARLOTTE BAG , SUKI DESIGN;10;2010-05-10 14:06:00;0.85;15005.0;United Kingdom;8.5
516954;22086;PAPER CHAIN KIT 50'S CHRISTMAS ;10;2010-07-25 15:40:00;2.95;13137.0;United Kingdom;29.5
518791;47590B;PINK HAPPY BIRTHDAY BUNTING;3;2010-08-12 09:43:00;5.45;16477.0;United Kingdom;16.35
491051;20750; RED/WHITE DOT MINI CASES;2;2009-12-09 10:46:00;7.95;14291.0;United Kingdom;15.9
492361;21159;MOODY BOY  DOOR HANGER ;4;2009-12-16 13:40:00;1.45;17833.0;United Kingdom;5.8
526215;15060B;FAIRY CAKE DESIGN UMBRELLA;2;2010-10-10 14:18:00;3.75;17085.0;United Kingdom;7.5
506386;22029;SPACEBOY BIRTHDAY CARD;12;2010-04-29 12:43:00;0.42;15203.0;United Kingdom;5.04
532668;22083;PAPER CHAIN KIT RETROSPOT;8;2010-11-14 11:45:00;2.95;12841.0;United Kingdom;23.6
528954;22840;ROUND CAKE TIN VINTAGE RED;2;2010-10-26 08:11:00;7.95;14156.0;EIRE;15.9
491810;21276;TWO EMBOSSED HEART MINI DRAWERS;24;2009-12-14 13:22:00;1.95;14401.0;United Kingdom;46.8
514862;20975;12 PENCILS SMALL TUBE RED SPOTTY;24;2010-07-07 09:36:00;0.65;16859.0;United Kingdom;15.600000000000001
527053;20829;GLITTER HANGING BUTTERFLY STRING;3;2010-10-14 13:05:00;2.1;14343.0;United Kingdom;6.300000000000001
537793;21932;SCANDINAVIAN PAISLEY PICNIC BAG;3;2010-12-08 12:57:00;2.95;15032.0;United Kingdom;8.850000000000001
529990;84879;ASSORTED COLOUR BIRD ORNAMENT;8;2010-10-31 16:16:00;1.69;14505.0;United Kingdom;13.52
493569;72750B;F.FAIRY S/3 CANDLE/GLASS,LAVENDER;8;2010-01-05 09:29:00;1.95;13901.0;United Kingdom;15.6
536742;22666;RECIPE BOX PANTRY YELLOW DESIGN;2;2010-12-02 13:14:00;2.95;16916.0;United Kingdom;5.9
524446;16254;TRANSPARENT ACRYLIC TAPE DISPENSER;1;2010-09-29 11:19:00;0.85;14049.0;United Kingdom;0.85
526607;84378;SET OF 3 HEART COOKIE CUTTERS;12;2010-10-12 12:13:00;1.25;17708.0;United Kingdom;15.0
509392;20727;LUNCH BAG  BLACK SKULL.;10;2010-05-23 10:46:00;1.65;16889.0;United Kingdom;16.5
531802;79321;CHILLI LIGHTS;6;2010-11-09 15:49:00;4.95;12748.0;United Kingdom;29.700000000000003
536946;22738;RIBBON REEL SNOWY VILLAGE;20;2010-12-03 12:28:00;1.65;13013.0;United Kingdom;33.0
490503;21175;GIN + TONIC DIET METAL SIGN;4;2009-12-06 14:00:00;2.1;14548.0;United Kingdom;8.4
533741;21843;RED RETROSPOT CAKE STAND;2;2010-11-18 14:07:00;10.95;15034.0;United Kingdom;21.9
532661;22910;PAPER CHAIN KIT VINTAGE CHRISTMAS;1;2010-11-14 11:27:00;2.95;13545.0;United Kingdom;2.95
500223;22196;SMALL HEART MEASURING SPOONS;12;2010-03-05 11:17:00;0.85;14186.0;United Kingdom;10.2
508482;48138;DOOR MAT UNION FLAG;4;2010-05-16 12:44:00;7.49;13564.0;United Kingdom;29.96
511283;22509;SEWING BOX RETROSPOT DESIGN ;1;2010-06-07 14:24:00;16.95;16317.0;United Kingdom;16.95
498137;15036;ASSORTED COLOURS SILK FAN;24;2010-02-17 08:47:00;0.65;14465.0;United Kingdom;15.600000000000001
508150;21175;GIN + TONIC DIET METAL SIGN;12;2010-05-13 11:41:00;2.1;16143.0;United Kingdom;25.200000000000003
501575;22411;JUMBO SHOPPER VINTAGE RED PAISLEY;100;2010-03-18 10:08:00;1.65;17677.0;United Kingdom;165.0
493819;21933;PINK VINTAGE PAISLEY PICNIC BAG;300;2010-01-07 12:34:00;2.55;14156.0;EIRE;765.0
499777;22381;TOY TIDY PINK RETROSPOT  ;5;2010-03-02 14:01:00;2.1;12525.0;France;10.5
526669;20871;OPULENT VELVET SET/3 CANDLES;3;2010-10-12 15:46:00;2.1;14838.0;United Kingdom;6.300000000000001
494669;72802B;OCEAN SCENT CANDLE IN JEWELLED BOX;2;2010-01-17 15:02:00;4.25;15916.0;United Kingdom;8.5
491979;84509B;FAIRY CAKE PLACEMATS;24;2009-12-15 08:01:00;2.95;13162.0;United Kingdom;70.80000000000001
523126;22945;CHRISTMAS METAL TAGS ASSORTED ;12;2010-09-20 13:37:00;0.85;14291.0;United Kingdom;10.2
530335;72349B;SET/6 PURPLE BUTTERFLY T-LIGHTS;1;2010-11-02 14:02:00;2.1;17841.0;United Kingdom;2.1
510424;79029;GLASS HONEYPOT WASP CATCHER;4;2010-05-30 12:30:00;1.95;17085.0;United Kingdom;7.8
512494;22423;REGENCY CAKESTAND 3 TIER;96;2010-06-16 11:02:00;10.95;15061.0;United Kingdom;1051.1999999999998
512766;72728;ROSE SCENT CANDLES IN GLASS;6;2010-06-17 16:20:00;0.85;13077.0;United Kingdom;5.1
511500;40018F;CHERRY DESIGN PAPERLANTERNS;5;2010-06-08 14:44:00;1.95;14210.0;United Kingdom;9.75
532051;84997D;PINK 3 PIECE POLKADOT CUTLERY SET;12;2010-11-10 14:16:00;3.75;14911.0;EIRE;45.0
527299;84801B;WHITE HYDRANGEA ART FLOWER;12;2010-10-15 14:20:00;2.1;16103.0;United Kingdom;25.200000000000003
515760;22426;ENAMEL WASH BOWL CREAM;4;2010-07-14 13:40:00;3.75;13012.0;United Kingdom;15.0
514218;21114;LAVENDER SCENTED FABRIC HEART;10;2010-07-01 08:57:00;1.25;14911.0;EIRE;12.5
529990;22154;ANGEL DECORATION 3 BUTTONS ;10;2010-10-31 16:16:00;0.42;14505.0;United Kingdom;4.2
527358;20975;12 PENCILS SMALL TUBE RED RETROSPOT;1;2010-10-17 10:42:00;0.65;16782.0;United Kingdom;0.65
506162;21061;PARTY INVITES FOOTBALL;12;2010-04-28 09:15:00;0.85;13081.0;United Kingdom;10.2
529936;22665;RECIPE BOX BLUE SKETCHBOOK DESIGN;1;2010-10-31 14:42:00;2.95;17085.0;United Kingdom;2.95
521397;20725;LUNCH BAG RED SPOTTY;1;2010-09-05 16:02:00;1.65;16549.0;United Kingdom;1.65
489644;82494L;WOODEN FRAME ANTIQUE WHITE ;12;2009-12-01 16:30:00;2.95;15808.0;United Kingdom;35.400000000000006
513577;85123A;WHITE HANGING HEART T-LIGHT HOLDER;6;2010-06-25 15:40:00;2.95;13468.0;United Kingdom;17.700000000000003
509472;20793;BLUE TILED TRAY;240;2010-05-24 11:11:00;0.75;18052.0;United Kingdom;180.0
536557;22112;CHOCOLATE HOT WATER BOTTLE;2;2010-12-01 14:41:00;4.95;17841.0;United Kingdom;9.9
524878;22669;RED BABY BUNTING ;5;2010-10-01 10:43:00;2.95;12696.0;Finland;14.75
527049;22950;36 DOILIES VINTAGE CHRISTMAS;6;2010-10-14 12:50:00;1.45;13857.0;United Kingdom;8.7
519910;22150;3 STRIPEY MICE FELTCRAFT;12;2010-08-22 13:46:00;1.95;13157.0;United Kingdom;23.4
498381;21931;JUMBO STORAGE BAG SUKI;2;2010-02-18 14:32:00;1.95;17763.0;United Kingdom;3.9
521921;20728;LUNCH BAG CARS BLUE;10;2010-09-09 14:48:00;1.65;12681.0;France;16.5
522424;22366;DOORMAT AIRMAIL ;10;2010-09-14 12:58:00;6.75;12476.0;Germany;67.5
514514;22384;LUNCH BAG PINK RETROSPOT;6;2010-07-04 13:59:00;1.65;15976.0;United Kingdom;9.899999999999999
531247;21755;LOVE BUILDING BLOCK WORD;4;2010-11-07 10:57:00;5.95;16923.0;United Kingdom;23.8
518385;84949;SILVER HANGING T-LIGHT HOLDER;1;2010-08-08 11:40:00;1.65;16525.0;United Kingdom;1.65
508864;22327;ROUND SNACK BOXES SET OF 4 SKULLS;2;2010-05-18 16:09:00;2.95;17589.0;United Kingdom;5.9
511039;20727;LUNCH BAG  BLACK SKULL.;20;2010-06-06 11:19:00;1.65;17589.0;United Kingdom;33.0
514677;22358;KINGS CHOICE TEA CADDY ;6;2010-07-05 13:37:00;2.95;12953.0;United Kingdom;17.700000000000003
535842;84880;WHITE WIRE EGG HOLDER;3;2010-11-29 10:19:00;5.95;14344.0;United Kingdom;17.85
529503;22080;RIBBON REEL POLKADOTS ;5;2010-10-28 14:15:00;1.65;16343.0;United Kingdom;8.25
526645;22672;FRENCH BATHROOM SIGN BLUE METAL;1;2010-10-12 13:33:00;1.65;17841.0;United Kingdom;1.65
490298;21975;PACK OF 60 DINOSAUR CAKE CASES;24;2009-12-04 14:13:00;0.55;15382.0;United Kingdom;13.200000000000001
508180;21033;JUMBO BAG CHARLIE AND LOLA TOYS;3;2010-05-13 12:14:00;2.95;15898.0;United Kingdom;8.850000000000001
498705;20726;LUNCH BAG WOODLAND;20;2010-02-22 12:44:00;1.65;14680.0;United Kingdom;33.0
515914;21054;NURSE'S BAG SOFT TOY;1;2010-07-15 13:20:00;8.95;13255.0;United Kingdom;8.95
532114;37501;TEA TIME TEA SET IN GIFT BOX;1;2010-11-10 17:39:00;6.95;14030.0;United Kingdom;6.95
500174;84050;PINK HEART SHAPE EGG FRYING PAN;6;2010-03-05 10:14:00;1.65;12839.0;United Kingdom;9.899999999999999
494214;22138;BAKING SET 9 PIECE RETROSPOT ;3;2010-01-12 11:45:00;4.95;12623.0;Germany;14.850000000000001
513498;85063;CREAM SWEETHEART MAGAZINE RACK;2;2010-06-25 10:22:00;16.95;14911.0;EIRE;33.9
527944;21500;PINK POLKADOT WRAP ;25;2010-10-19 14:54:00;0.42;13510.0;United Kingdom;10.5
532486;20971;PINK BLUE FELT CRAFT TRINKET BOX;12;2010-11-12 11:45:00;1.25;12474.0;Germany;15.0
518013;21755;LOVE BUILDING BLOCK WORD;3;2010-08-04 10:36:00;5.95;14182.0;United Kingdom;17.85
504437;20665;RED SPOTTY PURSE ;6;2010-04-13 13:39:00;2.95;12957.0;United Kingdom;17.700000000000003
502674;21452;TOADSTOOL MONEY BOX;6;2010-03-26 09:58:00;2.95;16286.0;United Kingdom;17.700000000000003
512171;22558;CLOTHES PEGS RETROSPOT PACK 24 ;96;2010-06-14 11:51:00;1.06;12731.0;France;101.76
498070;21383;PACK OF 12 STICKY BUNNIES;7;2010-02-16 12:19:00;0.65;14669.0;United Kingdom;4.55
503397;21656;RIDGED GLASS POSY VASE ;6;2010-03-31 15:38:00;1.45;14895.0;United Kingdom;8.7
500510;21122;SET/10 PINK SPOTTY PARTY CANDLES;24;2010-03-08 14:07:00;1.25;17488.0;United Kingdom;30.0
517728;21126;SET OF 6 GIRLS CELEBRATION CANDLES;2;2010-08-01 13:21:00;1.25;13598.0;United Kingdom;2.5
492798;84975;HEART SHAPED MIRROR;1;2009-12-20 11:25:00;1.69;16011.0;United Kingdom;1.69
527424;21813;GARLAND WITH STARS AND BELLS;1;2010-10-17 16:08:00;4.95;15068.0;United Kingdom;4.95
529074;22321;BIRD DECORATION RED RETROSPOT;12;2010-10-26 12:39:00;0.85;17122.0;United Kingdom;10.2
494142;79323P;PINK CHERRY LIGHTS;2;2010-01-11 13:51:00;6.75;17978.0;United Kingdom;13.5
535242;21115;ROSE CARAVAN DOORSTOP;1;2010-11-25 12:35:00;6.75;15311.0;United Kingdom;6.75
511669;72349B;SET/6 PURPLE BUTTERFLY T-LIGHTS;4;2010-06-09 14:41:00;2.1;14099.0;United Kingdom;8.4
492579;21439;BASKET OF TOADSTOOLS;2;2009-12-17 14:38:00;1.25;15311.0;United Kingdom;2.5
532808;21055;TOOL BOX SOFT TOY ;1;2010-11-14 15:19:00;8.95;15532.0;United Kingdom;8.95
529934;22765;NEWSPAPER STAND;2;2010-10-31 14:25:00;14.95;14415.0;United Kingdom;29.9
494243;21324;HANGING MEDINA LANTERN SMALL;312;2010-01-12 15:57:00;2.0;18102.0;United Kingdom;624.0
506388;85049C;ROMANTIC PINKS RIBBONS ;1;2010-04-29 12:51:00;1.25;16383.0;United Kingdom;1.25
526513;22949;36 DOILIES DOLLY GIRL;8;2010-10-12 11:04:00;1.45;15039.0;United Kingdom;11.6
522115;21755;LOVE BUILDING BLOCK WORD;3;2010-09-12 16:08:00;5.95;15796.0;United Kingdom;17.85
514369;20998;ROSE DU SUD OVEN GLOVE;6;2010-07-02 08:26:00;2.95;12477.0;Germany;17.700000000000003
499973;84773;RED ROSE AND LACE C/COVER;2;2010-03-03 14:42:00;2.95;13595.0;United Kingdom;5.9
494511;84843;WHITE SOAP RACK WITH 2 BOTTLES;2;2010-01-15 09:04:00;5.95;12431.0;Belgium;11.9
505551;21179;NO JUNK MAIL METAL SIGN;12;2010-04-23 09:00:00;1.25;16497.0;United Kingdom;15.0
533827;22636;CHILDS BREAKFAST SET CIRCUS PARADE;6;2010-11-19 10:05:00;8.5;12670.0;France;51.0
494154;21411;GINGHAM HEART  DOORSTOP RED;6;2010-01-11 15:33:00;4.25;17188.0;United Kingdom;25.5
510069;22585;PACK OF 6 BIRDY GIFT TAGS;24;2010-05-27 11:09:00;1.25;16735.0;United Kingdom;30.0
536577;20725;LUNCH BAG RED RETROSPOT;60;2010-12-01 16:13:00;1.45;13777.0;United Kingdom;87.0
535465;22079;RIBBON REEL HEARTS DESIGN ;25;2010-11-26 13:22:00;1.65;16254.0;United Kingdom;41.25
512109;21728;METAL MEDINA LANTERN ;2;2010-06-13 14:30:00;12.75;16710.0;United Kingdom;25.5
530520;22320;BIRDS MOBILE VINTAGE DESIGN;3;2010-11-03 12:39:00;5.95;15336.0;United Kingdom;17.85
489529;22086;PAPER CHAIN KIT 50'S CHRISTMAS ;1;2009-12-01 11:51:00;2.95;17984.0;United Kingdom;2.95
496871;20857;BLUE ROSE PATCH PURSE PINK BUTTERFL;4;2010-02-04 13:18:00;1.65;16383.0;United Kingdom;6.6
514467;21212;PACK OF 72 RETRO SPOT CAKE CASES;2;2010-07-02 12:55:00;0.55;15034.0;United Kingdom;1.1
509026;22189;CREAM HEART CARD HOLDER;16;2010-05-19 14:51:00;3.95;16103.0;United Kingdom;63.2
533074;20827;GOLD APERITIF GLASS;12;2010-11-16 07:52:00;1.69;14298.0;United Kingdom;20.28
508330;22617;BAKING SET SPACEBOY DESIGN;3;2010-05-14 11:57:00;4.95;12880.0;United Kingdom;14.850000000000001
505358;84745A;PINK HANGING GINGHAM EASTER HEN;1;2010-04-21 15:24:00;0.42;14605.0;United Kingdom;0.42
516111;48188;DOORMAT WELCOME PUPPIES;2;2010-07-16 13:21:00;7.49;13728.0;United Kingdom;14.98
524387;22380;TOY TIDY SPACEBOY  ;10;2010-09-28 17:58:00;2.1;12840.0;United Kingdom;21.0
508003;84212;"ASSORTED FLOWER COLOUR ""LEIS""";12;2010-05-12 11:49:00;0.65;15012.0;United Kingdom;7.800000000000001
510786;82494L;WOODEN FRAME ANTIQUE WHITE ;6;2010-06-03 15:50:00;2.95;14492.0;United Kingdom;17.700000000000003
523570;21016;LIGHT BIRD HOUSE TREE DECORATION;3;2010-09-22 15:58:00;0.85;13857.0;United Kingdom;2.55
519380;85099C;JUMBO  BAG BAROQUE BLACK WHITE;20;2010-08-16 13:36:00;1.95;12921.0;United Kingdom;39.0
526194;22768;FAMILY PHOTO FRAME CORNICE;4;2010-10-10 12:48:00;9.95;15177.0;United Kingdom;39.8
533088;48187;DOORMAT NEW ENGLAND;40;2010-11-16 10:05:00;6.75;12357.0;Switzerland;270.0
494866;16169N;WRAP BLUE RUSSIAN FOLKART;25;2010-01-19 11:20:00;0.42;16253.0;United Kingdom;10.5
509001;79029;GLASS HONEYPOT WASP CATCHER;3;2010-05-19 13:22:00;1.95;15581.0;United Kingdom;5.85
536557;21485;RETROSPOT HEART HOT WATER BOTTLE;2;2010-12-01 14:41:00;4.95;17841.0;United Kingdom;9.9
535803;22526;WHEELBARROW FOR CHILDREN ;1;2010-11-28 14:57:00;12.75;14410.0;United Kingdom;12.75
496301;85049D;BRIGHT BLUES RIBBONS ;10;2010-01-31 11:01:00;1.25;16718.0;United Kingdom;12.5
503831;22534;MAGIC DRAWING SLATE SPACEBOY ;192;2010-04-07 16:06:00;0.36;12482.0;Sweden;69.12
527256;21116;OWL DOORSTOP;3;2010-10-15 12:37:00;4.95;14913.0;United Kingdom;14.850000000000001
495526;84992;72 SWEETHEART FAIRY CAKE CASES;24;2010-01-25 14:40:00;0.55;14628.0;United Kingdom;13.200000000000001
531915;22356;CHARLOTTE BAG PINK POLKADOT;10;2010-11-10 12:07:00;0.85;15131.0;United Kingdom;8.5
522591;20770;ABSTRACT CIRCLE JOURNAL ;2;2010-09-15 12:53:00;2.55;16940.0;United Kingdom;5.1
524537;20914;SET/5 RED RETROSPOT LID GLASS BOWLS;1;2010-09-29 13:44:00;2.95;14606.0;United Kingdom;2.95
528764;22262;FELT EGG COSY CHICKEN;4;2010-10-24 16:03:00;0.85;16904.0;United Kingdom;3.4
499752;84623;PINK GINGHAM ROSE FLOOR CUSHION;8;2010-03-02 11:53:00;2.95;17477.0;United Kingdom;23.6
505013;22568;FELTCRAFT CUSHION OWL;4;2010-04-19 13:29:00;3.75;13115.0;United Kingdom;15.0
522817;21326;AGED GLASS SILVER T-LIGHT HOLDER;12;2010-09-16 19:43:00;0.65;13208.0;United Kingdom;7.800000000000001
525072;22804;CANDLEHOLDER PINK HANGING HEART;2;2010-10-03 14:50:00;2.95;16549.0;United Kingdom;5.9
531863;22410;MONEY BOX HOUSEKEEPING DESIGN;1;2010-11-10 10:50:00;1.25;13671.0;United Kingdom;1.25
534382;22469;HEART OF WICKER SMALL;2;2010-11-22 12:44:00;1.65;14585.0;United Kingdom;3.3
490054;21212;PACK OF 72 RETRO SPOT CAKE CASES;24;2009-12-03 13:22:00;0.55;17017.0;United Kingdom;13.200000000000001
517724;21035;SET/2 RED SPOTTY TEA TOWELS ;2;2010-08-01 13:07:00;2.95;15547.0;United Kingdom;5.9
502595;21793;CLASSIC FRENCH STYLE BASKET BROWN;2;2010-03-25 13:13:00;6.75;14911.0;EIRE;13.5
536856;22169;FAMILY ALBUM WHITE PICTURE FRAME;2;2010-12-03 10:26:00;8.5;13370.0;United Kingdom;17.0
522966;84406B;CREAM CUPID HEARTS COAT HANGER;2;2010-09-19 13:01:00;3.25;16007.0;United Kingdom;6.5
519788;82482;WOODEN PICTURE FRAME WHITE FINISH;36;2010-08-20 12:02:00;2.1;16525.0;United Kingdom;75.60000000000001
497947;20728;LUNCH BAG CARS BLUE;10;2010-02-15 12:05:00;1.65;12380.0;Belgium;16.5
491667;22196;SMALL HEART MEASURING SPOONS;1;2009-12-13 11:34:00;0.85;15503.0;United Kingdom;0.85
500718;21172;PARTY METAL SIGN ;6;2010-03-09 15:05:00;1.45;15722.0;United Kingdom;8.7
499507;20967;GREY FLORAL FELTCRAFT SHOULDER BAG;1;2010-02-28 16:01:00;3.75;17209.0;United Kingdom;3.75
508758;21110;LARGE CAKE TOWEL PINK SPOTS;2;2010-05-18 12:00:00;6.75;16884.0;United Kingdom;13.5
500320;85206B;PINK FELT EASTER EGG BASKET;6;2010-03-07 12:03:00;1.65;16271.0;United Kingdom;9.899999999999999
530372;35400;WOODEN BOX ADVENT CALENDAR ;2;2010-11-02 16:20:00;8.95;17276.0;United Kingdom;17.9
491093;20750; RED/WHITE DOT MINI CASES;12;2009-12-09 13:49:00;6.35;12709.0;Germany;76.19999999999999
489684;22215;CAKE STAND WHITE TWO TIER LACE;2;2009-12-02 10:15:00;8.5;14560.0;United Kingdom;17.0
504217;22567;20 DOLLY PEGS RETROSPOT;12;2010-04-12 12:50:00;1.25;14844.0;United Kingdom;15.0
499285;21438;TUB 24 HANGING EASTER EGGS SPOTTY;1;2010-02-25 19:08:00;3.75;17207.0;United Kingdom;3.75
496611;20712;JUMBO BAG WOODLAND ANIMALS;20;2010-02-02 18:01:00;1.95;16067.0;United Kingdom;39.0
527402;22113;GREY HEART HOT WATER BOTTLE;2;2010-10-17 14:26:00;3.75;17372.0;United Kingdom;7.5
494342;22220;CAKE STAND LOVEBIRD 2 TIER WHITE;12;2010-01-13 13:08:00;8.5;14826.0;United Kingdom;102.0
495605;22314;OFFICE MUG WARMER CHOC+BLUE;6;2010-01-26 10:32:00;4.95;12471.0;Germany;29.700000000000003
493819;21929;JUMBO BAG PINK VINTAGE PAISLEY;300;2010-01-07 12:34:00;1.65;14156.0;EIRE;495.0
535336;22508;DOORSTOP RETROSPOT HEART;4;2010-11-25 16:12:00;3.75;13626.0;United Kingdom;15.0
527127;22379;RECYCLING BAG RETROSPOT ;5;2010-10-15 09:15:00;2.1;13539.0;United Kingdom;10.5
506453;21217;RED SPOTTY ROUND CAKE TINS;2;2010-04-29 18:34:00;9.95;14031.0;United Kingdom;19.9
510088;22460;EMBOSSED GLASS TEALIGHT HOLDER;1;2010-05-27 11:27:00;1.25;16391.0;United Kingdom;1.25
535940;22197;SMALL POPCORN HOLDER;20;2010-11-29 11:48:00;0.85;16005.0;United Kingdom;17.0
498338;22312;OFFICE MUG WARMER POLKADOT;2;2010-02-18 10:35:00;4.95;13020.0;United Kingdom;9.9
501474;85194L;HANGING SPRING FLOWER EGG LARGE;4;2010-03-16 16:45:00;0.85;17568.0;United Kingdom;3.4
496802;22111;SCOTTIE DOG HOT WATER BOTTLE;3;2010-02-04 08:56:00;4.95;14038.0;United Kingdom;14.850000000000001
513047;21556;CERAMIC STRAWBERRY MONEY BOX;1;2010-06-21 12:56:00;2.55;17841.0;United Kingdom;2.55
530753;21108;FAIRY CAKE FLANNEL ASSORTED COLOUR;9;2010-11-04 11:56:00;2.55;12949.0;United Kingdom;22.95
501639;22569;FELTCRAFT CUSHION BUTTERFLY;12;2010-03-18 12:09:00;3.75;13199.0;United Kingdom;45.0
522978;21115;ROSE CARAVAN DOORSTOP;2;2010-09-19 13:51:00;6.75;17085.0;United Kingdom;13.5
